Comment,Sentiment
Idiots,-0.8
I don’t care what they are protesting about. One of them should have run there punk ass’s over. I hope they all get run TF over,0.0
Black lives splatter.,-0.16666666666666666
"I'd walk right past the cops and pepper spray them all , Boy I can't wait for my free pass to beat a protesters ass.",0.14523809523809525
There should be a law where you won't be prosecuted if you run over people blocking the streets. They sure know how to go about winning people for their cause by doing this! Lol,0.6416666666666667
"Just accelerate, if you go fast enough, no one will be able to film your plates in time",0.2333333333333333
They need to shoot those racist fucktards,0.0
You whites are so racist always in comment section  . I'm so glad you whites are being exterminated . Another 100 years or so an there will be no whites . Peace on earth,0.5
"some get pay to protest, and so if you ask what they protesting some have no idea but just flow along,,, by all mean i would run them over and the most fuck up system in us is they cant be arrest but those drive thru them will be arrest that's fuck up system in america, it's ok to have the voice and the right but at no right block off traffic",-0.007738095238095242
Very weak display from law enforcement.,-0.48750000000000004
Let's all just relax *slowly grabs 12 gauge*,-0.30000000000000004
Should run all those MOTHERFUCKERS  OVER,0.0
No talk... Get those fuckers off the road period ! I would have run the down... Let them sue...,-0.15555555555555556
Plow through them they will get out of they way.,0.0
I would get my car and start doing burnouts in their faces. Either move or get smoked,0.0
run them over,0.0
The fuck are thes cops being a pussy?,-0.4
California is so stupid ! Just arrest all them and charge them ! Drivers need to get too work To feed their Families,-0.53125
Hope those fuckers get slammed with major fines. Fucking idiots.,-0.36875
One mustang needed in this situation lol💀💀,0.0
Should of ran everyone of them over.,0.0
I'd just pop a couple of shots in the air and watch them scatter like roaches when a light turns on.,0.4
someone should have taken one for the team and plowed right through them,0.2857142857142857
Nothing more hypocritical than a movement claiming to support blacks by blocking probably hundreds of blacks trying to get to their job to feed their god damn family,0.5
Ahhhhhhh............i love this country,0.5
"Useless cops, talk to the protesters instead of breaking heads.",-0.5
Dumb ass people run over them all 😡,-0.375
If you are the parent of one of these kids you have failed the one job you had as a parent. Dont raise a cunt.,-0.5
Bored stupid kids,-0.6499999999999999
"German Police is pretty ""nice"" but even they would have beat these protestors",0.2833333333333333
run them over,0.0
Run the black cunts over,-0.16666666666666666
Ram those pricks.,0.0
"Next time they do that, line up some cars and start making burnout smoke to ""riot gas"" them. Non lethal and eficient. (Double check if it actualy is non lethal of course XD)",0.0
"I just thought about how to deal with this situation as a driver. The only working thing I came up with was getting out of the car, getting other drivers of stoppes cars to come with me and clean the road. But that's self justice. Something we all support irrationally and are against rationally.",0.08055555555555556
"Fucking idiots, get outta the way....some people gotta get to work!",-1.0
"Too bad nobody ran them down!  Hmmmm? If your dumbass lives matter, then stay the fuck out of the street, DUH!!! 🙄🙄",-0.47009548611111107
"run'em over, they're on a freaking freeway",0.0
"Pepper spray them. For them to create a dangerous situation for motorists they should get put in jail. This isn’t s peaceful protest if they are infringing upon other citizens rights to move freely and about, but cannot due to the blockade of so called protestors creating a dangerous situation.",-0.12857142857142856
Arrest all of them,-0.05
"I wish so much that when these types of protesters come out they would all be arrested, fined, and taught the law...",0.2
This made me mad why didn’t you just point guns at them,-0.625
"They should all be arrested for blocking a highway. If you want to protest, do it somewhere else.",0.0
They should have protest in furgison not in So Cal. Take the fight to wear it started,0.0
Do people not realize blocking roads and pissing people off do not get people onto your side,0.0
